VCAC,2011-05-16T08:00:00Z,21.13,20.51,18.4,22.49,0.0
VCAC,2011-05-17T08:00:00Z,21.69,20.35,19.6,21.76,0.0
VCAC,2011-05-18T08:00:00Z,20.74,20.92,20.34,22.75,0.0
VCAC,2011-05-19T08:00:00Z,19.44,18.98,18.61,20.6,0.0
VCAC,2011-05-20T08:00:00Z,20.58,17.73,17.7,20.74,0.0
VCAC,2011-05-23T08:00:00Z,22.15,22.28,20.62,22.91,0.0
VCAC,2011-05-24T08:00:00Z,21.59,21.99,20.86,22.29,0.0
VCAC,2011-05-25T08:00:00Z,20.52,21.96,20.11,22.76,0.0
VCAC,2011-05-26T08:00:00Z,20.56,19.51,16.14,21.12,0.0
VCAC,2011-05-27T08:00:00Z,20.04,18.54,18.5,20.96,0.0
VCAC,2011-05-30T08:00:00Z,20.13,17.81,17.81,20.42,0.0
VCAC,2011-05-31T08:00:00Z,18.66,18.58,18.38,19.91,0.0
VCAC,2011-06-01T08:00:00Z,19.06,17.43,13.82,19.45,0.0
VCAC,2011-06-02T08:00:00Z,20.81,19.9,19.72,20.82,0.0
VCAC,2011-06-03T08:00:00Z,21.0,20.58,20.3,21.92,0.0
VCAC,2011-06-06T08:00:00Z,21.54,21.66,20.66,21.95,0.0
VCAC,2011-06-07T08:00:00Z,20.87,21.5,20.66,21.57,0.0
VCAC,2011-06-08T08:00:00Z,21.01,20.96,20.85,22.17,0.0
VCAC,2011-06-09T08:00:00Z,19.9,20.86,19.76,22.05,0.0
VCAC,2011-06-10T08:00:00Z,21.24,19.63,19.42,21.65,0.0
VCAC,2011-06-13T08:00:00Z,21.55,21.31,20.93,21.94,0.0
VCAC,2011-06-14T08:00:00Z,19.8,20.76,19.12,20.76,0.0
VCAC,2011-06-15T08:00:00Z,21.71,19.45,19.18,21.71,0.0
VCAC,2011-06-16T08:00:00Z,22.48,22.53,22.41,23.88,0.0
VCAC,2011-06-17T08:00:00Z,22.2,23.18,21.19,25.16,0.0
VCAC,2011-06-20T08:00:00Z,23.53,25.04,23.12,25.6,0.0
VCAC,2011-06-21T08:00:00Z,22.59,22.67,20.39,23.0,0.0
VCAC,2011-06-22T08:00:00Z,21.59,22.58,21.43,22.58,0.0
VCAC,2011-06-23T08:00:00Z,24.69,21.84,17.18,25.5,0.0
VCAC,2011-06-24T08:00:00Z,24.63,23.05,19.19,25.86,0.0
VCAC,2011-06-27T08:00:00Z,26.07,23.14,23.12,26.55,0.0
VCAC,2011-06-28T08:00:00Z,25.46,19.19,19.19,26.56,0.0
VCAC,2011-06-29T08:00:00Z,22.21,18.95,18.95,24.72,0.0
VCAC,2011-06-30T08:00:00Z,20.06,20.74,19.75,21.74,0.0
VCAC,2011-07-01T08:00:00Z,18.51,19.32,16.66,19.37,0.0
VCAC,2011-07-04T08:00:00Z,18.64,19.14,18.4,19.19,0.0
VCAC,2011-07-05T08:00:00Z,19.06,16.0,16.0,19.24,0.0
VCAC,2011-07-06T08:00:00Z,19.95,19.08,18.49,20.34,0.0
VCAC,2011-07-07T08:00:00Z,18.55,22.24,15.6,22.24,0.0
VCAC,2011-07-08T08:00:00Z,21.35,14.29,14.29,22.24,0.0
VCAC,2011-07-11T08:00:00Z,25.0,21.81,18.56,25.92,0.0
VCAC,2011-07-12T08:00:00Z,27.46,31.89,20.42,32.2,0.0
VCAC,2011-07-13T08:00:00Z,25.67,28.85,23.02,28.85,0.0
VCAC,2011-07-14T08:00:00Z,25.7,27.16,24.15,29.03,0.0
VCAC,2011-07-15T08:00:00Z,27.14,24.42,24.19,28.83,0.0
VCAC,2011-07-18T08:00:00Z,29.21,27.54,25.37,29.84,0.0
VCAC,2011-07-19T08:00:00Z,27.1,28.37,25.48,28.48,0.0
VCAC,2011-07-20T08:00:00Z,25.87,24.78,24.64,26.64,0.0
VCAC,2011-07-21T08:00:00Z,22.04,24.36,21.62,27.98,0.0
VCAC,2011-07-22T08:00:00Z,20.1,19.26,19.2,21.12,0.0
VCAC,2011-07-25T08:00:00Z,21.89,19.98,19.92,22.23,0.0
VCAC,2011-07-26T08:00:00Z,22.25,19.61,19.57,23.0,0.0
VCAC,2011-07-27T08:00:00Z,23.61,20.2,20.2,24.57,0.0
VCAC,2011-07-28T08:00:00Z,24.07,24.26,23.31,25.39,0.0
VCAC,2011-07-29T08:00:00Z,25.23,25.02,24.24,26.96,0.0
VCAC,2011-08-01T08:00:00Z,26.22,23.71,21.7,27.62,0.0
VCAC,2011-08-02T08:00:00Z,27.06,26.08,25.4,28.35,0.0
VCAC,2011-08-03T08:00:00Z,27.7,27.85,25.76,28.9,0.0
VCAC,2011-08-04T08:00:00Z,30.26,25.49,25.48,30.47,0.0
VCAC,2011-08-05T08:00:00Z,36.4,36.4,36.4,36.4,0.0
VCAC,2011-08-09T08:00:00Z,42.99,42.99,42.99,42.99,0.0
VCAC,2011-08-10T08:00:00Z,45.12,45.12,45.12,45.12,0.0
VCAC,2011-08-11T08:00:00Z,44.05,44.05,44.05,44.05,0.0
VCAC,2011-08-12T08:00:00Z,42.56,42.56,42.56,42.56,0.0
VCAC,2011-08-15T08:00:00Z,37.09,37.09,37.09,37.09,0.0
VCAC,2011-08-16T08:00:00Z,36.17,36.17,36.17,36.17,0.0
VCAC,2011-08-17T08:00:00Z,32.31,32.31,32.31,32.31,0.0
VCAC,2011-08-18T08:00:00Z,40.23,40.23,40.23,40.23,0.0
VCAC,2011-08-19T08:00:00Z,40.58,40.58,40.58,40.58,0.0
VCAC,2011-08-22T08:00:00Z,42.55,42.55,42.55,42.55,0.0
VCAC,2011-08-23T08:00:00Z,41.31,41.31,41.31,41.31,0.0
VCAC,2011-08-24T08:00:00Z,33.34,33.34,33.34,33.34,0.0
VCAC,2011-08-25T08:00:00Z,37.22,37.22,37.22,37.22,0.0
VCAC,2011-08-26T08:00:00Z,39.51,39.51,39.51,39.51,0.0
VCAC,2011-08-29T08:00:00Z,35.22,35.22,35.22,35.22,0.0
VCAC,2011-08-30T08:00:00Z,33.74,33.74,33.74,33.74,0.0
VCAC,2011-08-31T08:00:00Z,32.65,32.65,32.65,32.65,0.0
VCAC,2011-09-01T08:00:00Z,31.26,31.26,31.26,31.26,0.0
VCAC,2011-09-02T08:00:00Z,37.54,37.54,37.54,37.54,0.0
VCAC,2011-09-05T08:00:00Z,41.87,41.87,41.87,41.87,0.0
VCAC,2011-09-06T08:00:00Z,43.86,43.86,43.86,43.86,0.0
VCAC,2011-09-07T08:00:00Z,40.04,40.04,40.04,40.04,0.0
VCAC,2011-09-08T08:00:00Z,39.81,29.82,29.77,45.19,0.0
VCAC,2011-09-09T08:00:00Z,48.04,42.14,39.38,51.03,0.0
VCAC,2011-09-12T08:00:00Z,55.59,42.88,41.27,59.1,0.0
VCAC,2011-09-13T08:00:00Z,49.25,50.37,45.41,53.5,0.0
VCAC,2011-09-14T08:00:00Z,45.33,48.96,44.69,50.13,0.0
VCAC,2011-09-15T08:00:00Z,41.38,42.72,38.14,45.19,0.0
VCAC,2011-09-16T08:00:00Z,41.6,38.94,38.56,42.74,0.0
VCAC,2011-09-19T08:00:00Z,43.59,44.24,42.51,45.61,0.0
VCAC,2011-09-20T08:00:00Z,40.96,40.29,38.34,44.11,0.0
VCAC,2011-09-21T08:00:00Z,41.42,39.53,39.08,41.87,0.0
VCAC,2011-09-22T08:00:00Z,46.24,42.06,42.02,47.4,0.0
VCAC,2011-09-23T08:00:00Z,46.24,39.86,38.63,49.26,0.0
VCAC,2011-09-26T08:00:00Z,46.43,38.43,38.41,49.0,0.0
VCAC,2011-09-27T08:00:00Z,42.4,42.56,41.29,44.43,0.0
VCAC,2011-09-28T08:00:00Z,44.13,36.09,36.09,44.17,0.0
VCAC,2011-09-29T08:00:00Z,41.6,36.83,36.83,43.95,0.0
VCAC,2011-09-30T08:00:00Z,41.46,36.48,36.46,42.79,0.0
VCAC,2011-10-03T08:00:00Z,44.88,42.69,34.93,47.58,0.0
VCAC,2011-10-04T08:00:00Z,43.84,42.56,42.56,48.69,0.0
VCAC,2011-10-05T08:00:00Z,43.27,43.11,40.83,46.35,0.0
VCAC,2011-10-06T08:00:00Z,40.34,38.51,38.14,42.3,0.0
VCAC,2011-10-07T08:00:00Z,37.76,37.64,36.72,39.92,0.0
VCAC,2011-10-10T08:00:00Z,34.65,35.7,33.43,38.25,0.0
VCAC,2011-10-11T08:00:00Z,34.53,32.05,32.05,36.82,0.0
VCAC,2011-10-12T08:00:00Z,32.77,34.2,32.16,35.24,0.0
VCAC,2011-10-13T08:00:00Z,34.54,32.66,31.53,35.6,0.0
VCAC,2011-10-14T08:00:00Z,31.97,34.29,30.12,35.25,0.0
VCAC,2011-10-17T08:00:00Z,35.2,31.79,29.96,35.67,0.0
VCAC,2011-10-18T08:00:00Z,34.86,34.33,29.57,39.56,0.0
VCAC,2011-10-19T08:00:00Z,35.53,33.53,33.09,36.11,0.0
VCAC,2011-10-20T08:00:00Z,39.25,32.95,32.95,42.1,0.0
VCAC,2011-10-21T08:00:00Z,38.09,37.89,35.3,40.11,0.0
VCAC,2011-10-24T08:00:00Z,34.38,34.5,34.38,36.89,0.0
VCAC,2011-10-25T08:00:00Z,34.76,33.47,31.74,35.98,0.0
VCAC,2011-10-26T08:00:00Z,33.14,31.83,31.83,36.44,0.0
VCAC,2011-10-27T08:00:00Z,27.75,28.71,27.06,30.16,0.0
VCAC,2011-10-28T08:00:00Z,27.82,26.38,25.48,28.05,0.0
VCAC,2011-10-31T09:00:00Z,32.61,28.94,28.89,32.84,0.0
VCAC,2011-11-01T09:00:00Z,35.15,33.17,33.17,39.26,0.0
VCAC,2011-11-02T09:00:00Z,37.23,35.21,35.2,38.97,0.0
VCAC,2011-11-03T09:00:00Z,36.26,40.46,32.26,40.89,0.0
VCAC,2011-11-04T09:00:00Z,40.78,32.74,32.71,41.19,0.0
VCAC,2011-11-07T09:00:00Z,37.16,37.39,36.71,38.85,0.0
VCAC,2011-11-08T09:00:00Z,35.81,36.43,34.4,37.79,0.0
VCAC,2011-11-09T09:00:00Z,38.87,34.12,32.95,39.95,0.0
VCAC,2011-11-10T09:00:00Z,41.5,42.03,36.87,43.2,0.0
VCAC,2011-11-11T09:00:00Z,37.97,39.47,34.8,41.21,0.0
VCAC,2011-11-14T09:00:00Z,36.22,35.73,35.15,38.73,0.0
VCAC,2011-11-15T09:00:00Z,37.52,38.35,35.67,40.8,0.0
VCAC,2011-11-16T09:00:00Z,34.39,37.79,34.38,38.86,0.0
VCAC,2011-11-17T09:00:00Z,37.22,36.54,34.4,38.3,0.0
VCAC,2011-11-18T09:00:00Z,36.3,37.49,35.68,37.74,0.0
VCAC,2011-11-21T09:00:00Z,39.15,36.08,36.08,39.84,0.0
VCAC,2011-11-22T09:00:00Z,37.85,34.5,33.87,38.52,0.0
VCAC,2011-11-23T09:00:00Z,39.18,38.59,32.53,39.18,0.0
VCAC,2011-11-24T09:00:00Z,38.07,37.72,37.08,40.2,0.0
VCAC,2011-11-25T09:00:00Z,38.43,37.7,37.32,39.59,0.0
VCAC,2011-11-28T09:00:00Z,36.59,36.14,34.96,38.25,0.0
VCAC,2011-11-29T09:00:00Z,36.13,32.42,32.42,37.84,0.0
VCAC,2011-11-30T09:00:00Z,33.38,33.2,30.98,37.38,0.0
VCAC,2011-12-01T09:00:00Z,33.63,31.82,31.82,35.38,0.0
VCAC,2011-12-02T09:00:00Z,31.69,30.18,30.04,33.29,0.0
VCAC,2011-12-05T09:00:00Z,32.68,31.49,31.49,33.99,0.0
VCAC,2011-12-06T09:00:00Z,33.54,32.76,32.69,34.82,0.0
VCAC,2011-12-07T09:00:00Z,34.0,32.24,31.09,35.87,0.0
VCAC,2011-12-08T09:00:00Z,29.91,33.73,28.44,38.44,0.0
VCAC,2011-12-09T09:00:00Z,27.89,37.47,27.87,38.22,0.0
VCAC,2011-12-12T09:00:00Z,33.55,32.16,30.4,35.19,0.0
VCAC,2011-12-13T09:00:00Z,30.52,32.28,28.66,33.41,0.0
VCAC,2011-12-14T09:00:00Z,29.81,30.14,27.12,31.32,0.0
VCAC,2011-12-15T09:00:00Z,29.87,31.44,29.18,31.59,0.0
VCAC,2011-12-16T09:00:00Z,29.99,29.49,27.51,31.13,0.0
VCAC,2011-12-19T09:00:00Z,29.96,29.94,28.42,31.42,0.0
VCAC,2011-12-20T09:00:00Z,28.02,29.33,27.3,29.39,0.0
VCAC,2011-12-21T09:00:00Z,28.08,26.22,25.29,28.44,0.0
VCAC,2011-12-22T09:00:00Z,26.58,27.1,25.4,27.64,0.0
VCAC,2011-12-23T09:00:00Z,26.82,26.82,26.82,26.82,0.0
VCAC,2011-12-27T09:00:00Z,27.64,25.5,25.32,28.31,0.0
VCAC,2011-12-28T09:00:00Z,29.68,25.48,25.48,29.81,0.0
VCAC,2011-12-29T09:00:00Z,28.63,26.67,26.67,30.95,0.0
VCAC,2011-12-30T09:00:00Z,28.85,28.58,28.11,31.49,0.0
VCAC,2012-01-02T09:00:00Z,29.18,28.98,28.77,30.86,0.0
VCAC,2012-01-03T09:00:00Z,28.25,28.28,28.03,29.93,0.0
VCAC,2012-01-04T09:00:00Z,28.28,28.28,27.59,28.79,0.0
VCAC,2012-01-05T09:00:00Z,27.97,27.59,27.44,29.64,0.0
VCAC,2012-01-06T09:00:00Z,27.8,27.68,26.36,28.63,0.0
